,AAPL,MSFT,JPM,XOM,JNJ,NVDA,ORCL,GOOGL,VZ,DIS,AMZN,HD,MCD,NKE,PG,KO,WMT,UNH,PFE,MRK,BAC,GS,CAT,HON,UPS,CVX,SHW,NEE,AMT,EWJ,CASH
2022-09-16,0.024130186,0.023200177,0.04049917,0.022723114,0.03396511,0.021429531,0.021859422,0.04480467,0.02774437,0.019220596,0.044665225,0.06666667,0.01901484,0.029832883,0.022131594,0.033002544,0.029745223,0.056926318,0.051364668,0.017684117,0.019657483,0.028241703,0.047232136,0.032557756,0.021782,0.039359707,0.036869027,0.017732881,0.033169627,0.05262886,0.02015839
2022-09-19,0.025918296,0.024194583,0.038218047,0.025361018,0.026986651,0.017552454,0.019473754,0.044124782,0.023636721,0.01718361,0.05350314,0.06666667,0.014660106,0.030674854,0.019163448,0.03821078,0.03120495,0.056597374,0.052996565,0.015672373,0.02000327,0.02770042,0.053296655,0.032922395,0.020661488,0.04337304,0.03544644,0.021557186,0.032846693,0.051970728,0.018221512
2022-09-20,0.030998243,0.025338566,0.037619796,0.01847013,0.029293897,0.014954915,0.020762717,0.045766987,0.026054917,0.020017918,0.041336954,0.06666667,0.016611198,0.034585755,0.01978793,0.027714374,0.031953506,0.059914764,0.06369124,0.016121259,0.018881572,0.029071596,0.05249999,0.034343097,0.02223793,0.038370356,0.031385574,0.023699265,0.032744937,0.04652441,0.022579541
2022-09-21,0.025002863,0.032384507,0.039069626,0.0195643,0.03196311,0.015711725,0.020481914,0.046019748,0.024700698,0.016713288,0.043299865,0.06666667,0.017785491,0.031190706,0.023779009,0.029141858,0.033703886,0.047063347,0.056459613,0.015292079,0.017522117,0.026030205,0.058387183,0.030776016,0.019177409,0.040532857,0.03912404,0.020820552,0.036818203,0.055139903,0.019677212
2022-09-22,0.017798696,0.02986834,0.03758298,0.023010207,0.028298812,0.017989242,0.020351766,0.0458134,0.022888826,0.018201249,0.045704994,0.06666667,0.022258483,0.029942645,0.02426997,0.03701433,0.028775947,0.047398623,0.05572753,0.016314045,0.021478731,0.023796229,0.06118705,0.034242786,0.017738663,0.045636486,0.036122546,0.018096343,0.03637295,0.051690944,0.017760525
2022-09-23,0.01630336,0.025257112,0.031191805,0.028062385,0.027617795,0.022749916,0.019214243,0.038521793,0.023195555,0.02089876,0.050785396,0.06666667,0.016989691,0.029240146,0.022648813,0.03993908,0.038397644,0.048474625,0.04497936,0.014833458,0.020758705,0.024465559,0.059867717,0.0305523,0.016812451,0.047417957,0.039118715,0.024810633,0.043517224,0.049961954,0.01674918
2022-09-26,0.015262623,0.029507898,0.026777063,0.031446375,0.020922776,0.017532956,0.017803147,0.03576824,0.019243898,0.016662374,0.05934991,0.06666667,0.017307898,0.028281733,0.018662054,0.046118025,0.030748338,0.051868707,0.040135827,0.014755626,0.021464068,0.025632277,0.06666667,0.033601865,0.014815376,0.053188086,0.03691921,0.024217524,0.041474853,0.06230832,0.014889619
2022-09-27,0.013064567,0.021698903,0.028307792,0.03495785,0.020911215,0.019915342,0.017483108,0.03858688,0.016224116,0.01711769,0.060457435,0.06666667,0.01622864,0.027248843,0.017320383,0.060985222,0.029696995,0.05370319,0.041226547,0.014674466,0.020738933,0.023044983,0.06548003,0.03759188,0.015836064,0.057386402,0.03696847,0.021945443,0.04001819,0.050345767,0.014167985
2022-09-28,0.011860339,0.01779414,0.02575102,0.03227411,0.020582845,0.025155121,0.01840639,0.033682663,0.019285383,0.021213386,0.053902153,0.06666667,0.014234057,0.026850477,0.017323153,0.054558754,0.033118892,0.060055967,0.029798038,0.015133341,0.02273903,0.02696057,0.057973772,0.03808715,0.015990365,0.057027664,0.037382893,0.02695399,0.050408974,0.05396789,0.014860808
2022-09-29,0.012717015,0.018009927,0.030102417,0.02637115,0.026485603,0.029452475,0.020762343,0.039797112,0.028881328,0.031304568,0.03741734,0.06666667,0.021256413,0.029894076,0.022091692,0.04027974,0.028878119,0.06666667,0.035641335,0.01851347,0.023576867,0.021341342,0.044288304,0.038974702,0.021006968,0.04125046,0.036889903,0.024309069,0.041260924,0.058481198,0.017430812
2022-09-30,0.010370015,0.019117445,0.032045033,0.032901052,0.024098238,0.031495325,0.019701915,0.0427553,0.026782159,0.0241899,0.0425328,0.06666667,0.022503253,0.028281491,0.02290954,0.046825156,0.023263795,0.06484168,0.03307056,0.019144053,0.025059301,0.018800199,0.046784956,0.03659854,0.02116121,0.045144595,0.03875549,0.016574264,0.037004106,0.066442996,0.014178964
2022-10-03,0.009862551,0.02812723,0.032117143,0.037688848,0.019391246,0.03306561,0.018488891,0.039911505,0.028334634,0.019092994,0.04791291,0.06666667,0.02644061,0.02658798,0.027302116,0.04972134,0.023585923,0.053852133,0.027301027,0.019077836,0.029010192,0.019181946,0.048449963,0.03208611,0.020137565,0.047029674,0.041141715,0.015548052,0.033545874,0.06666667,0.0126730455
2022-10-04,0.0127044,0.03806469,0.036276966,0.030265076,0.022979796,0.03808193,0.020878876,0.037628528,0.049212344,0.02530365,0.036951233,0.050608024,0.03358294,0.03002685,0.03984239,0.026747417,0.03266779,0.044512156,0.026827162,0.019894378,0.025134295,0.018433822,0.04799013,0.021755321,0.02472483,0.033161376,0.044507574,0.01823166,0.02983332,0.06666667,0.016504414
2022-10-05,0.0160923,0.044636782,0.045787368,0.02562636,0.030162962,0.035224292,0.02509213,0.0405249,0.06215249,0.024627151,0.024222152,0.038615413,0.03567159,0.030896537,0.052612074,0.016657064,0.026825609,0.041056123,0.027630009,0.020565879,0.021740075,0.01821504,0.043778528,0.02030717,0.03350208,0.02174845,0.04988112,0.016777467,0.026487818,0.06666667,0.016216401
2022-10-06,0.011768439,0.03614062,0.045092355,0.033124585,0.0295149,0.04155203,0.0259134,0.038628157,0.053600244,0.018629923,0.028411968,0.03592213,0.028902704,0.03199219,0.054717872,0.02083024,0.029646587,0.03445953,0.023877187,0.019637953,0.019742204,0.017594183,0.048965473,0.01909774,0.03894853,0.027090471,0.058305755,0.015554784,0.031312007,0.06666667,0.014359173
2022-10-07,0.009207397,0.03543593,0.045211617,0.033827446,0.02836362,0.053574417,0.026004678,0.038668085,0.04976438,0.016271196,0.028691236,0.030205712,0.03137192,0.030754337,0.06666667,0.02321421,0.034501433,0.025132587,0.020375792,0.019607225,0.019875037,0.015300226,0.04534483,0.01641921,0.03986061,0.029501544,0.062122665,0.012863493,0.03134647,0.06666667,0.013849369
2022-10-10,0.0076454314,0.031547707,0.039000034,0.041265335,0.023266328,0.065087326,0.022343395,0.037256062,0.0431284,0.014729809,0.038512822,0.029211706,0.027677549,0.030616827,0.06490879,0.030115418,0.039439727,0.0227169,0.01809349,0.018477846,0.022905616,0.014790064,0.048168875,0.014719174,0.035665363,0.038176235,0.05899662,0.01150996,0.030884687,0.06666667,0.012475843
2022-10-11,0.00910072,0.022000922,0.038771547,0.048080973,0.018916328,0.06666667,0.022619803,0.03938214,0.035098385,0.013622505,0.04214823,0.03397955,0.019296052,0.03456049,0.053811666,0.041031312,0.05107993,0.025602827,0.017124541,0.017170375,0.023249852,0.016908588,0.049063113,0.016840184,0.037307926,0.04331808,0.053154267,0.012587253,0.03500521,0.04941541,0.01308515
2022-10-12,0.008603981,0.013848229,0.037726104,0.055727884,0.019457957,0.06666667,0.022842959,0.042127557,0.03018433,0.01477442,0.042316917,0.033773027,0.014888496,0.037622962,0.038049508,0.051938828,0.053509984,0.0320148,0.019484365,0.01800024,0.024130467,0.0176762,0.050530303,0.021536099,0.03999697,0.04846836,0.046774358,0.013744815,0.037475187,0.032835748,0.013272269
2022-10-13,0.0090650655,0.01282226,0.041647166,0.050957195,0.022041185,0.06476483,0.023636699,0.047770172,0.028434148,0.01407216,0.040791664,0.03190605,0.015312109,0.038065806,0.033953924,0.055187643,0.04599599,0.03441671,0.023196096,0.020118829,0.025948765,0.01862372,0.050928913,0.025427384,0.041563775,0.049444333,0.043340784,0.012128284,0.034247592,0.029860672,0.014330082
2022-10-14,0.011632327,0.011073386,0.047760054,0.044008154,0.0271805,0.061952617,0.031001227,0.047696933,0.03400543,0.015315884,0.03447685,0.027579093,0.014422943,0.044906594,0.035410807,0.035893902,0.044847935,0.036294177,0.023717102,0.020202788,0.025339257,0.022917174,0.052013747,0.025819987,0.05200142,0.03818779,0.041987337,0.012070959,0.036130235,0.026219254,0.017934136
2022-10-17,0.012043967,0.013794044,0.044047955,0.050675318,0.02387634,0.040812097,0.029323542,0.04555825,0.028051864,0.012412658,0.05000484,0.034801014,0.011867701,0.039837398,0.030336827,0.03756894,0.035658523,0.038470812,0.022331323,0.016351007,0.022855688,0.023672372,0.06666667,0.023591906,0.043511823,0.052996043,0.046746634,0.012036336,0.03600931,0.03698637,0.017102432
2022-10-18,0.018450305,0.0126361605,0.05070532,0.03819527,0.02994539,0.031227991,0.03648336,0.046778727,0.031379882,0.014384792,0.038582142,0.031895097,0.009378447,0.041293096,0.03246208,0.024564868,0.03357992,0.04192399,0.023347195,0.016047452,0.019829456,0.02782172,0.06666667,0.024981907,0.056476686,0.043111864,0.047875945,0.015700325,0.03594252,0.034980696,0.023350734
2022-10-19,0.020343846,0.014318911,0.056159846,0.041191135,0.03410428,0.03036963,0.04084384,0.049472235,0.02755668,0.013564803,0.036582854,0.02651732,0.0075106104,0.036247186,0.03704199,0.017977938,0.033257134,0.040654343,0.023888467,0.014952048,0.016742544,0.024530947,0.06666667,0.023740161,0.06385208,0.037236527,0.056766227,0.015827877,0.031121578,0.037450645,0.02350965
2022-10-20,0.015815997,0.01601435,0.054428168,0.052905627,0.03636128,0.028165244,0.043613277,0.046653688,0.023765793,0.012228263,0.041371677,0.02551217,0.010365886,0.03287817,0.04142516,0.021110017,0.030360613,0.033914093,0.024005286,0.014681385,0.015393264,0.02263448,0.06666667,0.021557262,0.06130978,0.04581286,0.05990297,0.013453103,0.029548377,0.03409158,0.024053507
2022-10-21,0.015734848,0.013826901,0.054059684,0.06180635,0.03550628,0.02429784,0.04392926,0.041149985,0.020712083,0.012736602,0.050007585,0.028304948,0.008426744,0.02684422,0.03409879,0.028755145,0.02654576,0.034230758,0.022577021,0.014040402,0.016670465,0.02546521,0.06666667,0.023073226,0.056602806,0.057129208,0.056620125,0.016362103,0.030569756,0.029006561,0.024242667
2022-10-24,0.01867511,0.010283728,0.06666667,0.03820813,0.061633863,0.026428146,0.04645525,0.0525771,0.025820635,0.017719937,0.026606439,0.025851488,0.008607919,0.028027594,0.029710362,0.018867394,0.019760367,0.04664408,0.030272601,0.01808097,0.015830822,0.02659224,0.058189627,0.036204822,0.06580408,0.030166982,0.055725023,0.015273559,0.028902229,0.027898772,0.022514062
2022-10-25,0.017680196,0.011237652,0.06284222,0.04825154,0.060936116,0.025510037,0.048698254,0.049766306,0.019726682,0.014792969,0.028024567,0.026672153,0.008179328,0.026309645,0.030277701,0.01962216,0.020809354,0.047699794,0.030850809,0.01725957,0.012218271,0.022803647,0.058253832,0.036177058,0.06576492,0.028644582,0.065489165,0.016381897,0.027747955,0.029616075,0.021755533
2022-10-26,0.017209608,0.012649684,0.05252538,0.05008128,0.06390875,0.0274483,0.053654503,0.04220795,0.020274391,0.016955895,0.023808757,0.022310559,0.011899795,0.028843917,0.034435123,0.016551057,0.01882449,0.046837628,0.031570442,0.019425327,0.01373129,0.025188467,0.05726241,0.035871435,0.06666667,0.024894757,0.06432501,0.020726414,0.026961347,0.029821428,0.02312794
2022-10-27,0.017167913,0.0112897325,0.047895983,0.050072383,0.057303455,0.02990944,0.04907444,0.047120057,0.024210375,0.021549761,0.021649582,0.020034034,0.013238615,0.0329174,0.028825575,0.016239649,0.012569649,0.06415175,0.029818408,0.02215305,0.019803552,0.025814112,0.051696904,0.039110847,0.06666667,0.022164177,0.05497025,0.018096903,0.026856776,0.036750942,0.020877626
2022-10-28,0.015950292,0.015763579,0.052947916,0.050510183,0.05162143,0.028939325,0.046103235,0.050840378,0.030490616,0.020360645,0.020882264,0.016264604,0.023986325,0.036680255,0.03082133,0.015445376,0.011287545,0.058467064,0.03490024,0.02565991,0.0215038,0.02283889,0.055805333,0.033832077,0.06666667,0.019905465,0.049229052,0.013263683,0.018723644,0.039548922,0.020759959
2022-10-31,0.016732536,0.016264163,0.03621434,0.05034717,0.041331366,0.030021496,0.05342381,0.033833306,0.03725223,0.025919763,0.02146318,0.014774851,0.036702592,0.04908935,0.031021394,0.012904429,0.014655159,0.05484687,0.030743685,0.025586333,0.022370335,0.027925864,0.061405238,0.026580326,0.06666667,0.019091692,0.041844856,0.020186387,0.020651968,0.03129997,0.02884867
2022-11-01,0.015477118,0.01771699,0.036338758,0.055323496,0.036248334,0.033426605,0.0539918,0.033950258,0.03579383,0.022128904,0.023527317,0.01460542,0.040578764,0.04999989,0.03481761,0.0139264455,0.014536598,0.045989875,0.028332938,0.024909506,0.024574501,0.029179784,0.06293644,0.024060028,0.06666667,0.019733386,0.042372376,0.016566511,0.022283087,0.033147316,0.026859444
2022-11-02,0.01639486,0.01787262,0.030153263,0.052564736,0.02975754,0.035423204,0.04946469,0.031447627,0.03976646,0.02651055,0.023787407,0.014381881,0.04564156,0.054533694,0.02945736,0.01454907,0.013157634,0.055717494,0.026455058,0.028102374,0.03303401,0.03113283,0.053541034,0.02537559,0.06402576,0.019872656,0.03457656,0.018413201,0.022522768,0.034449235,0.027917273
2022-11-03,0.018111527,0.025324587,0.028430302,0.058532543,0.024610624,0.028908305,0.046437826,0.030001123,0.036856636,0.02517746,0.030671222,0.017133046,0.043277256,0.04705971,0.031439275,0.015666198,0.015741058,0.053371217,0.024519725,0.022416325,0.03093994,0.029794728,0.06666667,0.01977966,0.050887506,0.02699772,0.03537205,0.020620788,0.022968128,0.04236182,0.029925032
2022-11-04,0.019777909,0.030268561,0.030154472,0.048157208,0.026393877,0.027603142,0.040199507,0.032334216,0.0483659,0.02837919,0.02792229,0.01734513,0.04677434,0.043774914,0.02837891,0.013773077,0.016010802,0.056727547,0.026836094,0.025508925,0.03327717,0.030438669,0.062801294,0.02021786,0.043572236,0.025446437,0.031517394,0.019615654,0.020345965,0.047276225,0.03080509
2022-11-07,0.022465518,0.020483255,0.032313995,0.038021296,0.028573152,0.030852407,0.03903725,0.03699688,0.054434974,0.037489716,0.021125177,0.013768803,0.045079943,0.048522174,0.02700695,0.0148097025,0.01441747,0.06666667,0.03352904,0.030207412,0.04005167,0.02921364,0.04339438,0.027291946,0.055757124,0.021508953,0.024408003,0.019362586,0.018876936,0.032276712,0.032056272
2022-11-08,0.022214176,0.021830596,0.037851088,0.036488775,0.029851269,0.034818314,0.040662836,0.042904954,0.055274606,0.033310927,0.01959255,0.012971641,0.045562956,0.049309324,0.033897355,0.014613293,0.013295163,0.060119346,0.03484418,0.030337835,0.04068949,0.024953982,0.036879383,0.028687414,0.058764204,0.017050253,0.027293345,0.015074893,0.01948676,0.034344405,0.02702468
2022-11-09,0.02400459,0.025475299,0.03682957,0.037425485,0.031487245,0.035275865,0.039793838,0.04177524,0.056390382,0.03571098,0.019623457,0.013401482,0.040976822,0.045525048,0.036386915,0.013190328,0.014521537,0.060678735,0.03348295,0.029126838,0.03782971,0.02345073,0.034972116,0.027214557,0.05656239,0.016018586,0.029873027,0.017361416,0.020149454,0.038619604,0.026865814
2022-11-10,0.018942336,0.03268438,0.034067538,0.04832197,0.024985569,0.036217883,0.029864434,0.04359716,0.04884126,0.026315585,0.030231262,0.015321841,0.021889092,0.041644517,0.0359005,0.013006771,0.019253535,0.058161322,0.02798769,0.021501055,0.03705333,0.022401707,0.059729487,0.021667384,0.046521436,0.024370885,0.035597626,0.018413713,0.02205723,0.06373993,0.019711567
2022-11-11,0.027778096,0.030675625,0.031144377,0.02806193,0.034054574,0.037970327,0.038999885,0.0351396,0.0547017,0.036596,0.014935215,0.011942566,0.024492078,0.043968618,0.049622905,0.0065834774,0.02131764,0.053987674,0.027813213,0.023755591,0.033679873,0.029509293,0.042469125,0.021349581,0.060147792,0.0140360985,0.032563325,0.02932861,0.023574093,0.049881086,0.029920023
2022-11-14,0.017637461,0.021352788,0.028581457,0.030445034,0.038195968,0.056869444,0.042766664,0.033126425,0.046821732,0.038840868,0.013697524,0.009483857,0.036558427,0.044617485,0.056756724,0.009340233,0.015031769,0.050849266,0.026729666,0.029667564,0.043464612,0.026596386,0.03010483,0.02573823,0.06666667,0.014412571,0.032386336,0.022326691,0.025210325,0.039239842,0.026483156
2022-11-15,0.012754601,0.014691713,0.024660328,0.045164034,0.034116417,0.06666667,0.04024628,0.02856374,0.03921671,0.03309176,0.018186381,0.011959823,0.026659101,0.04216906,0.04569579,0.015327315,0.014733847,0.060185555,0.018110393,0.02916937,0.05110083,0.029562797,0.027856622,0.031074654,0.06666667,0.017222699,0.036622085,0.02369279,0.03180766,0.043323163,0.019701147
2022-11-16,0.013374328,0.011319377,0.028055944,0.035732817,0.04059536,0.06666667,0.04551123,0.03242858,0.036250778,0.038537882,0.0137130665,0.01199626,0.024767341,0.042472925,0.047570385,0.013309217,0.015858006,0.060313072,0.021432117,0.029921556,0.04559939,0.03048484,0.026600549,0.03620984,0.06666667,0.015342035,0.035417743,0.023527293,0.034938,0.03418127,0.021205459
2022-11-17,0.012702708,0.016428415,0.029013358,0.0375381,0.04682624,0.06666667,0.040784035,0.035175554,0.039171983,0.037698854,0.015693752,0.011405963,0.024970677,0.03860087,0.053898018,0.011175713,0.017013913,0.05213268,0.024980526,0.027742878,0.038811643,0.024424758,0.030872839,0.029262736,0.061708897,0.014650018,0.043154113,0.022004329,0.03102294,0.045315318,0.019151509
2022-11-18,0.012416376,0.012156901,0.027079998,0.04609004,0.0428687,0.06666667,0.04010127,0.032387223,0.03367947,0.038298737,0.019855099,0.013868858,0.015985478,0.038144235,0.04018441,0.013744581,0.019009337,0.066399194,0.025366189,0.024361085,0.038952418,0.026587814,0.03327693,0.03312674,0.059734806,0.01673963,0.04193557,0.027996551,0.03574668,0.03942732,0.017811693
2022-11-21,0.016135896,0.014180057,0.027596971,0.04255356,0.044137385,0.0609655,0.03971786,0.033790115,0.033383437,0.040033158,0.019700069,0.015787728,0.013517591,0.038330883,0.03703918,0.011283083,0.020807978,0.06666667,0.03087788,0.021762144,0.031522486,0.026138492,0.03811007,0.03253826,0.056709,0.015420831,0.042895507,0.033734977,0.03484657,0.040886685,0.018929977
2022-11-22,0.0153873665,0.014630641,0.029337686,0.048081335,0.04328257,0.05543383,0.039359834,0.036043167,0.03389193,0.04160599,0.021553857,0.013643723,0.01952387,0.04046667,0.036693905,0.011774388,0.015316403,0.06666667,0.038413458,0.02403842,0.033992212,0.022012334,0.040353592,0.033174608,0.061096095,0.014935756,0.038943194,0.024971774,0.02657913,0.04022167,0.018573932
2022-11-23,0.017678784,0.014899902,0.029248346,0.038572457,0.045711346,0.053360347,0.038464744,0.034482945,0.04059099,0.047006145,0.017576512,0.013945149,0.017200805,0.04142244,0.03495355,0.009948084,0.016464042,0.06666667,0.036634497,0.024513735,0.033591587,0.02372695,0.03599683,0.033527568,0.06316716,0.012931809,0.038353935,0.032085948,0.027993442,0.040164556,0.019118732
2022-11-25,0.018948508,0.01871875,0.03153888,0.033969954,0.05128837,0.043020308,0.039458103,0.033372868,0.04141686,0.043633945,0.015060471,0.014791715,0.023764381,0.03946045,0.03619824,0.009084723,0.013731243,0.06666667,0.042458203,0.026468754,0.030107144,0.02473726,0.036101364,0.034982443,0.06210141,0.011005001,0.03969641,0.031730223,0.024545299,0.04309158,0.01885048
2022-11-28,0.019443685,0.020969957,0.03239778,0.0330674,0.05041057,0.0404117,0.036557626,0.034229256,0.047902573,0.04895049,0.015370123,0.013729518,0.024730867,0.037862297,0.036165863,0.008553725,0.012254531,0.06666667,0.044242885,0.026272804,0.031293202,0.02143292,0.034854766,0.032887917,0.060770538,0.010606504,0.039293386,0.030791128,0.021558437,0.048521508,0.01779938
2022-11-29,0.015755286,0.017236639,0.03160379,0.038187407,0.051849626,0.03566093,0.031407215,0.03783265,0.042913143,0.05027297,0.017837394,0.015959024,0.020928215,0.035838287,0.027253307,0.011064197,0.010817164,0.06666667,0.053846523,0.025494752,0.030955244,0.019161232,0.0416212,0.04169093,0.058518566,0.013021792,0.03935486,0.032354485,0.020589544,0.050249703,0.014057252
2022-11-30,0.015801422,0.01438096,0.032338787,0.03376394,0.051284086,0.03939427,0.030892298,0.03497303,0.05490703,0.0642147,0.016749881,0.015143542,0.019657407,0.034398876,0.026067331,0.009379966,0.011514446,0.06666667,0.051386148,0.024754375,0.03500429,0.02049077,0.039735176,0.03965226,0.05841682,0.012683528,0.033535365,0.033834573,0.019919738,0.044386514,0.014671812
2022-12-01,0.020357545,0.015881168,0.03210358,0.02560561,0.056584798,0.028983166,0.03655482,0.02991914,0.05708969,0.06003523,0.014363801,0.016155586,0.024029635,0.03590013,0.027323794,0.008053128,0.011663245,0.06666667,0.055806138,0.024701089,0.029454712,0.023843816,0.03745501,0.04089694,0.061573487,0.011046583,0.03144872,0.040359654,0.020003779,0.037114784,0.019024558
2022-12-02,0.014276116,0.012737923,0.02749227,0.030286059,0.057415497,0.035093945,0.03455712,0.028131744,0.05395533,0.063091405,0.014911173,0.015433434,0.023469096,0.034973808,0.021550199,0.009452313,0.009469969,0.06666667,0.05074572,0.028755244,0.037754126,0.025139729,0.037027285,0.051756416,0.05949991,0.011976402,0.030101087,0.040280573,0.020991165,0.038000837,0.01500744
2022-12-05,0.012451295,0.012129486,0.02656996,0.03270412,0.06036551,0.03677688,0.032977585,0.028966434,0.050211903,0.0645396,0.016243909,0.015672589,0.02539345,0.033986803,0.019758625,0.0101595335,0.008944387,0.06666667,0.054734413,0.030610787,0.03765085,0.022700617,0.037482053,0.05471518,0.055736285,0.012282633,0.0302109,0.036052633,0.01998476,0.039262667,0.014057491
2022-12-06,0.00908135,0.0139955105,0.023750858,0.039510876,0.060267188,0.03507859,0.028003452,0.026810814,0.046379723,0.052122038,0.023410419,0.023230188,0.025564052,0.030821,0.017322825,0.01248207,0.01032432,0.06666667,0.053979747,0.028335448,0.032545555,0.022861836,0.049419463,0.05223433,0.041623086,0.015949827,0.034574244,0.03473105,0.022625213,0.05454419,0.011754069
2022-12-07,0.008909216,0.019386629,0.023545966,0.036556162,0.05564274,0.030001253,0.022863656,0.02677271,0.04939173,0.045664158,0.030163888,0.025389891,0.031182399,0.030823117,0.017744517,0.012974537,0.010456795,0.06666667,0.06294357,0.0277479,0.031873945,0.020649,0.05965055,0.04179716,0.033643726,0.017972661,0.033880565,0.029618818,0.021085275,0.06348599,0.011514805
2022-12-08,0.009962857,0.017634775,0.023055179,0.03394583,0.04806872,0.029481288,0.01990692,0.026318846,0.05572848,0.050549574,0.031595718,0.029450493,0.032323122,0.033176553,0.015698668,0.015676564,0.010519298,0.06666667,0.06666667,0.028109428,0.03379584,0.020071732,0.050877456,0.044464927,0.033060003,0.017547002,0.030026149,0.031866826,0.020954352,0.061657004,0.011143056
2022-12-09,0.012423901,0.014747112,0.027301515,0.023571817,0.053040028,0.028274767,0.019687653,0.028120622,0.064967126,0.05715534,0.024553362,0.03197858,0.029828286,0.033577,0.01363775,0.01563548,0.009947714,0.06666667,0.06666667,0.031756364,0.035488177,0.023025623,0.039535716,0.055630755,0.034031972,0.014777504,0.026144817,0.03223817,0.022388445,0.051850893,0.0113501875
2022-12-12,0.013502779,0.01923822,0.0243388,0.02450686,0.03907718,0.028030658,0.016849454,0.024767783,0.060483426,0.051255655,0.029561294,0.038147807,0.0364981,0.031449966,0.012017686,0.024110086,0.009307704,0.06666667,0.059455253,0.034615155,0.046580743,0.025381332,0.032112516,0.062278517,0.028206019,0.016696233,0.023438519,0.033570226,0.0218007,0.055375684,0.01067897
2022-12-13,0.014880792,0.01860051,0.026191695,0.021749532,0.04280513,0.031780038,0.017965944,0.025862064,0.06666667,0.06275327,0.025460783,0.029295512,0.037545282,0.03198454,0.012928202,0.019753067,0.009777744,0.06666667,0.05619412,0.03821782,0.04741207,0.024460029,0.02785575,0.058084857,0.03341637,0.015236841,0.022346416,0.03251601,0.01922349,0.049503446,0.012865342
2022-12-14,0.0130625395,0.017307606,0.023034941,0.024360504,0.041988354,0.04920933,0.019932166,0.021827517,0.06666667,0.055762287,0.02234246,0.02579896,0.036203172,0.031192876,0.01576002,0.01861084,0.011283521,0.06666667,0.035767913,0.04119944,0.05365883,0.03018283,0.023550257,0.05255738,0.03738032,0.01423142,0.025405802,0.03553235,0.021792548,0.05496171,0.012768774
2022-12-15,0.009842878,0.012532535,0.021102225,0.031963103,0.041482996,0.06505345,0.01895599,0.021015521,0.06666667,0.053000882,0.025552748,0.022484343,0.029678797,0.031167997,0.01445772,0.023784863,0.011549954,0.06666667,0.029907716,0.043449394,0.06029999,0.027508186,0.02081069,0.053827323,0.041100528,0.015826378,0.02565287,0.03239655,0.024839781,0.046251357,0.011169896
2022-12-16,0.008653445,0.015679078,0.018326377,0.0411759,0.029620307,0.06328829,0.017167525,0.019673262,0.062329367,0.045237426,0.037007432,0.028316401,0.031821724,0.030370276,0.015420325,0.028941853,0.01436812,0.06666667,0.026338115,0.03756445,0.058995865,0.025748735,0.026395632,0.04373761,0.03367359,0.021569468,0.026011666,0.03071007,0.025852371,0.057878114,0.011460548
2022-12-19,0.009680181,0.02030553,0.021732686,0.032900617,0.027657963,0.061723605,0.014566041,0.020513806,0.06666667,0.040438633,0.035347246,0.030268792,0.045868687,0.030836545,0.017536523,0.033924792,0.015678762,0.06666667,0.030976465,0.037905965,0.06269168,0.026082693,0.025259726,0.038724557,0.029374091,0.020196233,0.02383604,0.026783114,0.022559734,0.051869243,0.0114267105
2022-12-20,0.010941074,0.020889465,0.023394985,0.031293828,0.022762742,0.06367136,0.013401261,0.020922527,0.06666667,0.036998667,0.0402956,0.032790057,0.038030688,0.03347153,0.016663546,0.036909215,0.02023088,0.06544159,0.03180587,0.03540806,0.06666667,0.02924101,0.027013782,0.037104532,0.026983678,0.020792985,0.022211649,0.027501142,0.02370117,0.045803744,0.010990023
2022-12-21,0.012890212,0.020228958,0.026839297,0.028268216,0.025172763,0.06666667,0.012691461,0.022939837,0.06666667,0.03816989,0.038231295,0.031235565,0.038771264,0.034927774,0.0151908845,0.04138342,0.02201734,0.058425575,0.03539684,0.040309913,0.06666667,0.030343704,0.023403691,0.038513046,0.026638035,0.019732121,0.021327512,0.02604169,0.022318706,0.03729444,0.011296557
2022-12-22,0.01381534,0.012274875,0.028036822,0.022692727,0.032680873,0.06304442,0.014989566,0.025759256,0.06666667,0.051203884,0.022757117,0.024420265,0.03806543,0.045917816,0.015461337,0.028908772,0.020903261,0.06666667,0.04295933,0.0394273,0.05363296,0.030983943,0.025793694,0.04024169,0.04066682,0.017303618,0.02065374,0.02910616,0.021445263,0.029639872,0.013880517
2022-12-23,0.014715199,0.012862997,0.026301367,0.024184333,0.030068832,0.054606076,0.014801893,0.027300682,0.06666667,0.050601505,0.026763806,0.027045405,0.034612846,0.049697973,0.016413243,0.029103037,0.02130757,0.06666667,0.04348611,0.032344524,0.048905704,0.029169317,0.03371499,0.035450183,0.037685234,0.02107997,0.022452764,0.028614253,0.024226684,0.03527847,0.013871704
2022-12-27,0.016469797,0.013946875,0.026966615,0.02205562,0.033792898,0.059094444,0.016238226,0.026925744,0.06666667,0.050635256,0.023900788,0.023746876,0.03548249,0.052091617,0.020228941,0.022823414,0.029230496,0.0653758,0.041013338,0.034018,0.043488853,0.027751988,0.031979427,0.028962646,0.04021283,0.019963514,0.023357568,0.028657338,0.025371602,0.032048468,0.017501881
